name	item	drop_rate	action	rank					
Uragaan	Lava Nugget	40	Mining	High Rank					
Uragaan	Firestone	35	Mining	High Rank					
Uragaan	Firecell Stone	10	Mining	High Rank					
Uragaan	Coal	10	Mining	High Rank					
Uragaan	Volatile Coal	5	Mining	High Rank					
Uragaan	Firecell Stone	35	Mining	G Rank					
Uragaan	Lava Nugget	30	Mining	G Rank					
Uragaan	Volatile Coal	20	Mining	G Rank					
Uragaan	Allfire Stone	15	Mining	G Rank					
Uragaan	Uragaan Shell	28	Capture	Low Rank					
Uragaan	Uragaan Scale	24	Capture	Low Rank					
Uragaan	Uragaan Jaw	15	Capture	Low Rank					
Uragaan	Lava Nugget	15	Capture	Low Rank					
Uragaan	Uragaan Scute	10	Capture	Low Rank					
Uragaan	Uragaan Marrow	8	Capture	Low Rank					
Uragaan	Uragaan Carapace	25	Capture	High Rank					
Uragaan	Uragaan Jaw	20	Capture	High Rank					
Uragaan	Uragaan Scale+	20	Capture	High Rank					
Uragaan	Uragaan Marrow	12	Capture	High Rank					
Uragaan	Lava Nugget	12	Capture	High Rank					
Uragaan	Uragaan Scute	8	Capture	High Rank					
Uragaan	Uragaan Ruby	3	Capture	High Rank					
Uragaan	Uragaan Cortex	28	Capture	G Rank					
Uragaan	Uragaan Jaw+	21	Capture	G Rank					
Uragaan	Uragaan Shard	20	Capture	G Rank					
Uragaan	Uragaan Carapace	12	Capture	G Rank					
Uragaan	Uragaan Scute+	12	Capture	G Rank					
Uragaan	Uragaan Ruby	5	Capture	G Rank					
Uragaan	Uragaan Pallium	2	Capture	G Rank					
Uragaan	Uragaan Jaw	74	Break Part - Jaw	Low Rank					
Uragaan	Uragaan Shell	16	Break Part - Jaw	Low Rank					
Uragaan	Uragaan Scute	10	Break Part - Jaw	Low Rank					
Uragaan	Uragaan Jaw	57	Break Part - Jaw	High Rank					
Uragaan	Uragaan Carapace	27	Break Part - Jaw	High Rank					
Uragaan	Uragaan Shell	8	Break Part - Jaw	High Rank					
Uragaan	Uragaan Scute	5	Break Part - Jaw	High Rank					
Uragaan	Uragaan Ruby	3	Break Part - Jaw	High Rank					
Uragaan	Uragaan Jaw+	55	Break Part - Jaw	G Rank					
Uragaan	Uragaan Cortex	25	Break Part - Jaw	G Rank					
Uragaan	Uragaan Carapace	8	Break Part - Jaw	G Rank					
Uragaan	Uragaan Scute+	5	Break Part - Jaw	G Rank					
Uragaan	Uragaan Ruby	4	Break Part - Jaw	G Rank					
Uragaan	Uragaan Pallium	3	Break Part - Jaw	G Rank					
Uragaan	Uragaan Scale	60	Break Part - Tail	Low Rank					
Uragaan	Lava Nugget	25	Break Part - Tail	Low Rank					
Uragaan	Uragaan Scute	10	Break Part - Tail	Low Rank					
Uragaan	Uragaan Marrow	5	Break Part - Tail	Low Rank					
Uragaan	Uragaan Scale+	58	Break Part - Tail	High Rank					
Uragaan	Uragaan Scute	16	Break Part - Tail	High Rank					
Uragaan	Uragaan Marrow	10	Break Part - Tail	High Rank					
Uragaan	Uragaan Scale	8	Break Part - Tail	High Rank					
Uragaan	Lava Nugget	8	Break Part - Tail	High Rank					
Uragaan	Uragaan Shard	58	Break Part - Tail	G Rank					
Uragaan	Uragaan Scute+	16	Break Part - Tail	G Rank					
Uragaan	Uragaan Cortex	10	Break Part - Tail	G Rank					
Uragaan	Uragaan Carapace	8	Break Part - Tail	G Rank					
Uragaan	Uragaan Scale+	8	Break Part - Tail	G Rank					
Uragaan	Uragaan Scale	24	Free Hunt	Low Rank					
Uragaan	Uragaan Shell	20	Free Hunt	Low Rank					
Uragaan	Uragaan Scute	18	Free Hunt	Low Rank					
Uragaan	Uragaan Jaw	15	Free Hunt	Low Rank					
Uragaan	Lava Nugget	15	Free Hunt	Low Rank					
Uragaan	Uragaan Marrow	8	Free Hunt	Low Rank					
Uragaan	Uragaan Jaw	20	Free Hunt	High Rank					
Uragaan	Uragaan Carapace	20	Free Hunt	High Rank					
Uragaan	Uragaan Scale+	20	Free Hunt	High Rank					
Uragaan	Uragaan Scute	18	Free Hunt	High Rank					
Uragaan	Uragaan Marrow	12	Free Hunt	High Rank					
Uragaan	Lava Nugget	6	Free Hunt	High Rank					
Uragaan	Uragaan Ruby	4	Free Hunt	High Rank					
Uragaan	Uragaan Shard	24	Free Hunt	G Rank					
Uragaan	Uragaan Cortex	24	Free Hunt	G Rank					
Uragaan	Uragaan Jaw+	20	Free Hunt	G Rank					
Uragaan	Uragaan Scute+	18	Free Hunt	G Rank					
Uragaan	Uragaan Carapace	6	Free Hunt	G Rank					
Uragaan	Uragaan Ruby	5	Free Hunt	G Rank					
Uragaan	Uragaan Pallium	3	Free Hunt	G Rank					
Steel Uragaan	S.Uragaan Scale+	42	Body Carve	High Rank					
Steel Uragaan	S.Urag Carapace	28	Body Carve	High Rank					
Steel Uragaan	S.Uragaan Scute	12	Body Carve	High Rank					
Steel Uragaan	S.Uragaan Maw	10	Body Carve	High Rank					
Steel Uragaan	Uragaan Marrow	8	Body Carve	High Rank					
Steel Uragaan	S.Uragaan Shard	48	Body Carve	G Rank					
Steel Uragaan	S.Uragaan Cortex	34	Body Carve	G Rank					
Steel Uragaan	S.Uragaan Scute+	12	Body Carve	G Rank					
Steel Uragaan	S.Uragaan Jaw+	8	Body Carve	G Rank					
Steel Uragaan	S.Uragaan Scale+	58	Tail Carve	High Rank					
Steel Uragaan	S.Uragaan Scute	24	Tail Carve	High Rank					
Steel Uragaan	Uragaan Marrow	14	Tail Carve	High Rank					
Steel Uragaan	Uragaan Ruby	4	Tail Carve	High Rank					
Steel Uragaan	S.Uragaan Shard	58	Tail Carve	G Rank					
Steel Uragaan	S.Uragaan Scute+	38	Tail Carve	G Rank					
Steel Uragaan	Uragaan Ruby	6	Tail Carve	G Rank					
Steel Uragaan	Uragaan Pallium	3	Tail Carve	G Rank					
Steel Uragaan	Wyvern Tear	38	Tear	High Rank					
Steel Uragaan	Lrg Wyvern Tear	37	Tear	High Rank					
Steel Uragaan	Lava Nugget	14	Tear	High Rank					
Steel Uragaan	Uragaan Marrow	8	Tear	High Rank					
Steel Uragaan	Uragaan Ruby	3	Tear	High Rank					
Steel Uragaan	Lrg Wyvern Tear	50	Tear	G Rank					
Steel Uragaan	Wyvern Tear	22	Tear	G Rank					
Steel Uragaan	S.Uragaan Cortex	21	Tear	G Rank					
Steel Uragaan	Uragaan Ruby	4	Tear	G Rank					
Steel Uragaan	Uragaan Pallium	3	Tear	G Rank					
Steel Uragaan	Lava Nugget	40	Mining	High Rank					
Steel Uragaan	Firestone	35	Mining	High Rank					
Steel Uragaan	Firecell Stone	10	Mining	High Rank					
Steel Uragaan	Coal	10	Mining	High Rank					
Steel Uragaan	Volatile Coal	5	Mining	High Rank					
Steel Uragaan	Firecell Stone	35	Mining	G Rank					
Steel Uragaan	Lava Nugget	30	Mining	G Rank					
Steel Uragaan	Volatile Coal	20	Mining	G Rank					
Steel Uragaan	Allfire Stone	15	Mining	G Rank					
Steel Uragaan	S.Urag Carapace	25	Capture	High Rank					
Steel Uragaan	S.Uragaan Maw	20	Capture	High Rank					
Steel Uragaan	S.Uragaan Scale+	20	Capture	High Rank					
Steel Uragaan	S.Uragaan Scute	12	Capture	High Rank					
Steel Uragaan	Uragaan Marrow	10	Capture	High Rank					
Steel Uragaan	Lava Nugget	10	Capture	High Rank					
Steel Uragaan	Uragaan Ruby	3	Capture	High Rank					
Steel Uragaan	S.Uragaan Cortex	28	Capture	G Rank					
Steel Uragaan	S.Uragaan Jaw+	21	Capture	G Rank					
Steel Uragaan	S.Uragaan Shard	20	Capture	G Rank					
Steel Uragaan	S.Uragaan Scute+	12	Capture	G Rank					
Steel Uragaan	S.Urag Carapace	10	Capture	G Rank					
Steel Uragaan	Uragaan Ruby	6	Capture	G Rank					
Steel Uragaan	Uragaan Pallium	3	Capture	G Rank					
Steel Uragaan	S.Uragaan Maw	65	Break Part - Jaw	High Rank					
Steel Uragaan	S.Urag Carapace	20	Break Part - Jaw	High Rank					
Steel Uragaan	S.Uragaan Scute	12	Break Part - Jaw	High Rank					
Steel Uragaan	Uragaan Ruby	3	Break Part - Jaw	High Rank					
Steel Uragaan	S.Uragaan Jaw+	55	Break Part - Jaw	G Rank					
Steel Uragaan	S.Uragaan Cortex	25	Break Part - Jaw	G Rank					
Steel Uragaan	S.Urag Carapace	6	Break Part - Jaw	G Rank					
Steel Uragaan	S.Uragaan Scute+	5	Break Part - Jaw	G Rank					
Steel Uragaan	Uragaan Ruby	5	Break Part - Jaw	G Rank					
Steel Uragaan	Uragaan Pallium	4	Break Part - Jaw	G Rank					
Steel Uragaan	S.Uragaan Scale+	58	Break Part - Tail	High Rank					
Steel Uragaan	S.Uragaan Scute	24	Break Part - Tail	High Rank					
Steel Uragaan	Uragaan Marrow	10	Break Part - Tail	High Rank					
Steel Uragaan	Lava Nugget	8	Break Part - Tail	High Rank					
Steel Uragaan	S.Uragaan Shard	58	Break Part - Tail	G Rank					
Steel Uragaan	S.Uragaan Scute+	16	Break Part - Tail	G Rank					
Steel Uragaan	S.Uragaan Cortex	10	Break Part - Tail	G Rank					
Steel Uragaan	S.Urag Carapace	8	Break Part - Tail	G Rank					
Steel Uragaan	S.Uragaan Scale+	8	Break Part - Tail	G Rank					
Steel Uragaan	S.Uragaan Shard	24	Free Hunt	G Rank					
Steel Uragaan	S.Uragaan Cortex	24	Free Hunt	G Rank					
Steel Uragaan	S.Uragaan Jaw+	20	Free Hunt	G Rank					
Steel Uragaan	S.Uragaan Scute+	18	Free Hunt	G Rank					
Steel Uragaan	Uragaan Ruby	6	Free Hunt	G Rank					
Steel Uragaan	S.Urag Carapace	4	Free Hunt	G Rank					
Steel Uragaan	Uragaan Pallium	4	Free Hunt	G Rank					
Volvidon	Volvidon Shell	35	Body Carve	Low Rank					
Volvidon	Paralysis Sac	35	Body Carve	Low Rank					
Volvidon	Volvidon Claw	20	Body Carve	Low Rank					
Volvidon	Volvi Rickrack	10	Body Carve	Low Rank					
Volvidon	Omniplegia Sac	30	Body Carve	High Rank					
Volvidon	Volvi Carapace	30	Body Carve	High Rank					
Volvidon	Volvidon Claw+	20	Body Carve	High Rank					
Volvidon	Volvi Rickrack	12	Body Carve	High Rank					
Volvidon	Volvidon Claw	8	Body Carve	High Rank					
Volvidon	Volvidon Cortex	30	Body Carve	G Rank					
Volvidon	Massive Bone	20	Body Carve	G Rank					
Volvidon	Volvidon Talon	20	Body Carve	G Rank					
Volvidon	Omniplegia Sac	10	Body Carve	G Rank					
Volvidon	Crushing Fang	10	Body Carve	G Rank					
Volvidon	Volvidon Claw+	10	Body Carve	G Rank					
Volvidon	Beast Tear	75	Tear	Low Rank					
Volvidon	Paralysis Sac	15	Tear	Low Rank					
Volvidon	Volvi Rickrack	10	Tear	Low Rank					
Volvidon	Beast Tear	38	Tear	High Rank					
Volvidon	Lrg Beast Tear	37	Tear	High Rank					
Volvidon	Omniplegia Sac	15	Tear	High Rank					
Volvidon	Volvi Rickrack	10	Tear	High Rank					
Volvidon	Lrg Beast Tear	50	Tear	G Rank					
Volvidon	Beast Tear	25	Tear	G Rank					
Volvidon	Omniplegia Sac	25	Tear	G Rank					
Volvidon	Volvidonshell	50	Capture	Low Rank					
Volvidon	Paralysis Sac	32	Capture	Low Rank					
Volvidon	Volvidon Claw	10	Capture	Low Rank					
Volvidon	Sharpened Fang	8	Capture	Low Rank					
Volvidon	Volvi Carapace	42	Capture	High Rank					
Volvidon	Omniplegia Sac	38	Capture	High Rank					
Volvidon	Volvidon Claw+	10	Capture	High Rank					
Volvidon	Paralysis Sac	10	Capture	High Rank					
Volvidon	Volvidon Talon	30	Capture	G Rank					
Volvidon	Volvidon Cortex	20	Capture	G Rank					
Volvidon	Crushing Fang	15	Capture	G Rank					
Volvidon	Omniplegia Sac	14	Capture	G Rank					
Volvidon	Volvidon Claw+	14	Capture	G Rank					
Volvidon	Massive Bone	7	Capture	G Rank					
Volvidon	Volvi Rickrack	60	Break Part - Back	Low Rank					
Volvidon	Volvidon Shell	40	Break Part - Back	Low Rank					
Volvidon	Volvi Rickrack	52	Break Part - Back	High Rank					
Volvidon	Volvi Carapace	40	Break Part - Back	High Rank					
Volvidon	Volvidon Shell	8	Break Part - Back	High Rank					
Volvidon	Volvidon Cortex	70	Break Part - Back	G Rank					
Volvidon	Volvi Carapace	30	Break Part - Back	G Rank					
Volvidon	Volvidon Shell	41	Free Hunt	Low Rank					
Volvidon	Paralysis Sac	31	Free Hunt	Low Rank					
Volvidon	Jumbo Bone	11	Free Hunt	Low Rank					
Volvidon	Volvidon Claw	10	Free Hunt	Low Rank					
Volvidon	Sharpened Fang	7	Free Hunt	Low Rank					
Volvidon	Omniplegia Sac	42	Free Hunt	High Rank					
Volvidon	Volvi Carapace	40	Free Hunt	High Rank					
Volvidon	Volvidon Claw+	12	Free Hunt	High Rank					
Volvidon	Paralysis Sac	6	Free Hunt	High Rank					
Volvidon	Volvidon Talon	30	Free Hunt	G Rank					
Volvidon	Volvidon Cortex	20	Free Hunt	G Rank					
Volvidon	Omniplegia Sac	14	Free Hunt	G Rank					
Volvidon	Volvidon Claw+	13	Free Hunt	G Rank					
Volvidon	Crushing Fang	12	Free Hunt	G Rank					
Volvidon	Massive Bone	11	Free Hunt	G Rank					
Zinogre	Zinogre Carapace	45	Body Carve	High Rank					
Zinogre	Zin Electrofur	24	Body Carve	High Rank					
Zinogre	Zinogre Claw+	15	Body Carve	High Rank					
Zinogre	Zinogre Shocker+	13	Body Carve	High Rank					
Zinogre	Zinogre Jasper	3	Body Carve	High Rank					
Zinogre	Zinogre Cortex	44	Body Carve	G Rank					
Zinogre	Zin Electrofur+	23	Body Carve	G Rank					
Zinogre	Zinogre Talon	14	Body Carve	G Rank					
Zinogre	Zin D-Shocker	13	Body Carve	G Rank					
Zinogre	Zinogre Jasper	4	Body Carve	G Rank					
Zinogre	Zin Skymerald	2	Body Carve	G Rank					
Zinogre	Zinogre Tail	70	Tail Carve	High Rank					
Zinogre	Zinogre Carapace	20	Tail Carve	High Rank					
Zinogre	Zin Electrofur	8	Tail Carve	High Rank					
Zinogre	Zinogre Jasper	2	Tail Carve	High Rank					
Zinogre	Zinogre Lash	70	Tail Carve	G Rank					
Zinogre	Zinogre Cortex	20	Tail Carve	G Rank					
Zinogre	Zin Electrofur+	5	Tail Carve	G Rank					
Zinogre	Zinogre Jasper	3	Tail Carve	G Rank					
Zinogre	Zin Skymerald	2	Tail Carve	G Rank					
Zinogre	Wyvern Tear	38	Tear	High Rank					
Zinogre	Lrg Wyvern Tear	37	Tear	High Rank					
Zinogre	Zinogre Carapace	15	Tear	High Rank					
Zinogre	Fulgurbug	8	Tear	High Rank					
Zinogre	Zinogre Jasper	2	Tear	High Rank					
Zinogre	Lrg Wyvern Tear	50	Tear	G Rank					
Zinogre	Wyvern Tear	21	Tear	G Rank					
Zinogre	Zinogre Cortex	17	Tear	G Rank					
Zinogre	Fulgurbug	7	Tear	G Rank					
Zinogre	Zinogre Jasper	3	Tear	G Rank					
Zinogre	Zin Skymerald	2	Tear	G Rank					
Zinogre	Fulgurbug	90	Bug Catching	High Rank					
Zinogre	Zin Electrofur	10	Bug Catching	High Rank					
Zinogre	Fulgurbug	90	Bug Catching	G Rank					
Zinogre	Zin Electrofur+	10	Bug Catching	G Rank					
Zinogre	Zinogre Shocker+	28	Capture	High Rank					
Zinogre	Zin Electrofur	28	Capture	High Rank					
Zinogre	Zinogre Claw+	20	Capture	High Rank					
Zinogre	Fulgurbug	12	Capture	High Rank					
Zinogre	Zinogre Carapace	10	Capture	High Rank					
Zinogre	Zinogre Jasper	2	Capture	High Rank					
Zinogre	Zin D-Shocker	28	Capture	G Rank					
Zinogre	Zin Electrofur+	28	Capture	G Rank					
Zinogre	Zinogre Talon	20	Capture	G Rank					
Zinogre	Zinogre Cortex	10	Capture	G Rank					
Zinogre	Fulgurbug	8	Capture	G Rank					
Zinogre	Zinogre Jasper	4	Capture	G Rank					
Zinogre	Zin Skymerald	2	Capture	G Rank					
Zinogre	Zinogre Horn+	70	Break Part - Horn	High Rank					
Zinogre	Zinogre Carapace	13	Break Part - Horn	High Rank					
Zinogre	Zinogre Jasper	3	Break Part - Horn	High Rank					
Zinogre	Zinogre Hardhorn	70	Break Part - Horn	G Rank					
Zinogre	Zinogre Cortex	12	Break Part - Horn	G Rank					
Zinogre	Zinogre Horn+	10	Break Part - Horn	G Rank					
Zinogre	Zinogre Jasper	5	Break Part - Horn	G Rank					
Zinogre	Zin Skymerald	3	Break Part - Horn	G Rank					
Zinogre	Zinogre Claw+	88	Break Part - Claw	High Rank					
Zinogre	Zinogre Shocker+	12	Break Part - Claw	High Rank					
Zinogre	Zinogre Talon	82	Break Part - Claw	G Rank					
Zinogre	Zin D-Shocker	12	Break Part - Claw	G Rank					
Zinogre	Zinogre Claw+	6	Break Part - Claw	G Rank					
Zinogre	Zinogre Claw+	30	Free Hunt	High Rank					
Zinogre	Zinogre Shocker+	26	Free Hunt	High Rank					
Zinogre	Zin Electrofur	18	Free Hunt	High Rank					
Zinogre	Fulgurbug	12	Free Hunt	High Rank					
Zinogre	Zinogre Carapace	10	Free Hunt	High Rank					
Zinogre	Zinogre Jasper	4	Free Hunt	High Rank					
Zinogre	Zinogre Talon	30	Free Hunt	G Rank					
Zinogre	Zin D-Shocker	26	Free Hunt	G Rank					
Zinogre	Zin Electrofur+	10	Free Hunt	G Rank					
Zinogre	Zinogre Cortex	10	Free Hunt	G Rank					
Zinogre	Fulgurbug	7	Free Hunt	G Rank					
Zinogre	Zinogre Jasper	5	Free Hunt	G Rank					
Zinogre	Zin Skymerald	3	Free Hunt	G Rank					
Stygian Zinogre	S.Zin Cortex	44	Body Carve	G Rank					
Stygian Zinogre	S.Zin Dragonhair	24	Body Carve	G Rank					
Stygian Zinogre	S.Zinogre Talon	15	Body Carve	G Rank					
Stygian Zinogre	S.Zin Dragnshell	14	Body Carve	G Rank					
Stygian Zinogre	S.Zin Skymerald	3	Body Carve	G Rank					
Stygian Zinogre	S.Zinogre Las	69	Tail Carve	G Rank					
Stygian Zinogre	S.Zin Cortex	20	Tail Carve	G Rank					
Stygian Zinogre	S.Zin Dragonhair	9	Tail Carve	G Rank					
Stygian Zinogre	S.Zin Skymerald	2	Tail Carve	G Rank					
Stygian Zinogre	Lrg Wyvern Tear	50	Tear	G Rank					
Stygian Zinogre	Wyvern Tear	25	Tear	G Rank					
Stygian Zinogre	S.Zin Cortex	15	Tear	G Rank					
Stygian Zinogre	Dracophage Bug	9	Tear	G Rank					
Stygian Zinogre	S.Zin Skymerald	1	Tear	G Rank					
Stygian Zinogre	Dracophage Bug	90	Bug Catching	G Rank					
Stygian Zinogre	S.Zin Dragonhair	10	Bug Catching	G Rank					
Stygian Zinogre	S.Zin Dragnshell	28	Capture	G Rank					
Stygian Zinogre	S.Zin Dragonhair	28	Capture	G Rank					
Stygian Zinogre	S.Zinogre Talon	20	Capture	G Rank					
Stygian Zinogre	Dracophage Bug	11	Capture	G Rank					
Stygian Zinogre	S.Zin Cortex	10	Capture	G Rank					
Stygian Zinogre	S.Zin Skymerald	3	Capture	G Rank					
Stygian Zinogre	S.Zin Hardhorn	86	Break Part - Horn	G Rank					
Stygian Zinogre	S.Zin Cortex	11	Break Part - Horn	G Rank					
Stygian Zinogre	S.Zin Skymerald	3	Break Part - Horn	G Rank					
Stygian Zinogre	S.Zinogre Talon	85	Break Part - Claw	G Rank					
Stygian Zinogre	S.Zin Dragnshell	15	Break Part - Claw	G Rank					
Stygian Zinogre	S.Zinogre Talon	30	Free Hunt	G Rank					
Stygian Zinogre	S.Zin Dragnshell	27	Free Hunt	G Rank					
Stygian Zinogre	S.Zin Dragonhair	18	Free Hunt	G Rank					
Stygian Zinogre	Dracophage Bug	11	Free Hunt	G Rank					
Stygian Zinogre	S.Zin Cortex	10	Free Hunt	G Rank					
Stygian Zinogre	S.Zin Skymerald	4	Free Hunt	G Rank					
Altaroth	Altaroth Stomach	50	Body Carve	Low Rank					
Altaroth	Altaroth Jaw	25	Body Carve	Low Rank					
Altaroth	Monster Fluid	25	Body Carve	Low Rank					
Altaroth	Quality Sac	60	Body Carve	High Rank					
Altaroth	Altaroth Jaw	15	Body Carve	High Rank					
Altaroth	Monster Broth	15	Body Carve	High Rank					
Altaroth	Altaroth Stomach	10	Body Carve	High Rank					
Altaroth	Quality Sac	60	Body Carve	G Rank					
Altaroth	Prized Stomach	10	Body Carve	G Rank					
Altaroth	Monster Essense	15	Body Carve	G Rank					
Altaroth	Altaroth Jaw	15	Body Carve	G Rank					
Altaroth	Ripened Mushroom	90	Tear - Blue	Low Rank					
Altaroth	Monster Fluid	10	Tear - Blue	Low Rank					
Altaroth	Ripened Mushroom	90	Tear - Blue	High Rank					
Altaroth	Monster Broth	10	Tear - Blue	High Rank					
Altaroth	Ripened Mushroom	90	Tear - Blue	G Rank					
Altaroth	Monster Essense	10	Tear - Blue	G Rank					
Altaroth	Nulberry	90	Tear - Green	Low Rank					
Altaroth	Monster Fluid	10	Tear - Green	Low Rank					
Altaroth	Nulberry	90	Tear - Green	High Rank					
Altaroth	Monster Broth	10	Tear - Green	High Rank					
Altaroth	Nulberry	90	Tear - Green	G Rank					
Altaroth	Monster Essense	10	Tear - Green	G Rank					
Altaroth	Honey	90	Tear - Yellow	Low Rank					
Altaroth	Monster Fluid	10	Tear - Yellow	Low Rank					
Altaroth	Honey	90	Tear - Yellow	High Rank					
Altaroth	Monster Broth	10	Tear - Yellow	High Rank					
Altaroth	Honey	90	Tear - Yellow	G Rank					
Altaroth	Monster Essense	10	Tear - Yellow	G Rank					
Altaroth	Fine Stomach	75	Tear - Gold	Low Rank					
Altaroth	Luminous Stomach	25	Tear - Gold	Low Rank					
Altaroth	Fine Stomach	75	Tear - Gold	High Rank					
Altaroth	Luminous Stomach	25	Tear - Gold	High Rank					
Altaroth	Fine Stomach	75	Tear - Gold	G Rank					
Altaroth	Luminous Stomach	25	Tear - Gold	G Rank					
Altaroth	Insect Husk	48	Tear - Gray	Low Rank					
Altaroth	Altaroth Stomach	32	Tear - Gray	Low Rank					
Altaroth	Monster Fluid	20	Tear - Gray	Low Rank					
Altaroth	Insect Husk	48	Tear - Gray	High Rank					
Altaroth	Altaroth Stomach	32	Tear - Gray	High Rank					
Altaroth	Monster Fluid	20	Tear - Gray	High Rank					
Altaroth	Insect Husk	48	Tear - Gray	G Rank					
Altaroth	Quality Sac	32	Tear - Gray	G Rank					
Altaroth	Monster Essense	20	Tear - Gray	G Rank					
Anteka	Anteka Antler	35	Body Carve	High Rank					
Anteka	High-Quality Pelt	30	Body Carve	High Rank					
Anteka	Warm Pelt	15	Body Carve	High Rank					
Anteka	Raw Meat	10	Body Carve	High Rank					
Anteka	White Liver	10	Body Carve	High Rank					
Anteka	Prized Pelt	50	Body Carve	G Rank					
Anteka	Anteka Antler	30	Body Carve	G Rank					
Anteka	Raw Meat	10	Body Carve	G Rank					
Anteka	White Liver	10	Body Carve	G Rank					
Anteka	Anteka Antler	100	Knockdown Carve	High Rank					
Anteka	Anteka Antler	100	Knockdown Carve	G Rank					
Aptonoth	Raw Meat	75	Body Carve	Low Rank					
Aptonoth	Monster Bone S	25	Body Carve	Low Rank					
Aptonoth	Raw Meat	75	Body Carve	High Rank					
Aptonoth	Monster Bone S	25	Body Carve	High Rank					
Aptonoth	Raw Meat	75	Body Carve	G Rank					
Aptonoth	Monster Bone S	25	Body Carve	G Rank					
Baggi	Baggi Scale	35	Body Carve	Low Rank					
Baggi	Bird Wyvern Fang	30	Body Carve	Low Rank					
Baggi	Monster Bone S	25	Body Carve	Low Rank					
Baggi	Baggi Hide	10	Body Carve	Low Rank					
Baggi	Bird Wyvern Bone	30	Body Carve	High Rank					
Baggi	Baggi Hide	25	Body Carve	High Rank					
Baggi	Baggi Scale	20	Body Carve	High Rank					
Baggi	Sleep Sac	13	Body Carve	High Rank					
Baggi	Bird Wyvern Fang	12	Body Carve	High Rank					
Baggi	Bird Wyvern Bone	30	Body Carve	G Rank					
Baggi	Baggi Hide	25	Body Carve	G Rank					
Baggi	Baggi Scale	20	Body Carve	G Rank					
Baggi	Sleep Sac	13	Body Carve	G Rank					
Baggi	Bird Wyvern Fang	12	Body Carve	G Rank					
Bnahabra	Bnahabra Shell	41	Body Carve - Deserted Island/Flooded Forest	Low Rank					
Bnahabra	Bnahabra Wing	32	Body Carve - Deserted Island/Flooded Forest	Low Rank					
Bnahabra	Monster Fluid	17	Body Carve - Deserted Island/Flooded Forest	Low Rank					
Bnahabra	Bnahabra Spine	10	Body Carve - Deserted Island/Flooded Forest	Low Rank					
Bnahabra	Bnaha Carapace	35	Body Carve - Deserted Island/Flooded Forest	High Rank					
Bnahabra	Bnahabra Wing	25	Body Carve - Deserted Island/Flooded Forest	High Rank					
Bnahabra	Monster Broth	17	Body Carve - Deserted Island/Flooded Forest	High Rank					
Bnahabra	Bnahabra Spine	10	Body Carve - Deserted Island/Flooded Forest	High Rank					
Bnahabra	Monster Fluid	7	Body Carve - Deserted Island/Flooded Forest	High Rank					
Bnahabra	Bnahabra Shell	6	Body Carve - Deserted Island/Flooded Forest	High Rank					
Bnahabra	Bnaha Carapace	42	Body Carve - Deserted Island/Flooded Forest	G Rank					
Bnahabra	Bnahabra Cutwing	30	Body Carve - Deserted Island/Flooded Forest	G Rank					
Bnahabra	Monster Essense	20	Body Carve - Deserted Island/Flooded Forest	G Rank					
Bnahabra	Monster Broth	8	Body Carve - Deserted Island/Flooded Forest	G Rank					
Bnahabra	Bnahabra Shell	38	Body Carve - Sandy Plains	Low Rank					
Bnahabra	Bnahabra Wing	30	Body Carve - Sandy Plains	Low Rank					
Bnahabra	Monster Fluid	22	Body Carve - Sandy Plains	Low Rank					
Bnahabra	Bnahabra Spine	10	Body Carve - Sandy Plains	Low Rank					
Bnahabra	Bnaha Carapace	35	Body Carve - Sandy Plains	High Rank					
Bnahabra	Monster Broth	22	Body Carve - Sandy Plains	High Rank					
Bnahabra	Bnahabra Wing	20	Body Carve - Sandy Plains	High Rank					
Bnahabra	Bnahabra Shell	12	Body Carve - Sandy Plains	High Rank					
Bnahabra	Bnahabra Spine	10	Body Carve - Sandy Plains	High Rank					
Bnahabra	Monster Fluid	8	Body Carve - Sandy Plains	High Rank					
Bnahabra	Bnaha Carapace	38	Body Carve - Sandy Plains	G Rank					
Bnahabra	Monster Essense	28	Body Carve - Sandy Plains	G Rank					
Bnahabra	Bnahabra Cutwing	28	Body Carve - Sandy Plains	G Rank					
Bnahabra	Monster Broth	10	Body Carve - Sandy Plains	G Rank					
Bnahabra	Bnahabra Wing	45	Body Carve - Tunda/Misty Peaks	Low Rank					
Bnahabra	Bnahabra Shell	30	Body Carve - Tunda/Misty Peaks	Low Rank					
Bnahabra	Monster Fluid	15	Body Carve - Tunda/Misty Peaks	Low Rank					
Bnahabra	Bnahabra Spine	10	Body Carve - Tunda/Misty Peaks	Low Rank					
Bnahabra	Bnahabra Wing	35	Body Carve - Tunda/Misty Peaks	High Rank					
Bnahabra	Bnaha Carapace	25	Body Carve - Tunda/Misty Peaks	High Rank					
Bnahabra	Bnahabra Spine	15	Body Carve - Tunda/Misty Peaks	High Rank					
Bnahabra	Monster Broth	15	Body Carve - Tunda/Misty Peaks	High Rank					
Bnahabra	Bnahabra Shell	5	Body Carve - Tunda/Misty Peaks	High Rank					
Bnahabra	Monster Fluid	5	Body Carve - Tunda/Misty Peaks	High Rank					
Bnahabra	Bnahabra Cutwing	44	Body Carve - Tunda/Misty Peaks	G Rank					
Bnahabra	Bnaha Carapace	31	Body Carve - Tunda/Misty Peaks	G Rank					
Bnahabra	Monster Essense	19	Body Carve - Tunda/Misty Peaks	G Rank					
